fid,VALUE,source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,layer,path,SAMPLE_TWI1,SAMPLE_SPI1,SAMPLE_slope1,SAMPLE_aspect1,SAMPLE_flow1,SAMPLE_road1,SAMPLE_river1,SAMPLE_LC1,SAMPLE_LC1_2,x,y,SAMPLE_rainfall1,SAMPLE_rainfall2
169,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382321.629604655,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,6.0736289024353,108130.546875,42.2424545288086,313.472473144531,2559.76000976562,829.759033203125,618.4658203125,4,267.144409179688,382321.629604655,3034722.66341552,267.144409179688,255
170,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366460.328080199,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,272460.9375,39.9150161743164,295.123107910156,6826.0263671875,9742.658203125,1090.36682128906,4,299.037719726562,366460.328080199,3062092.90194567,299.037719726562,255
171,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391873.463119383,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,9.43868732452393,217836.046875,31.9125709533691,169.30778503418,6826.0263671875,543.323120117188,342.052642822266,4,345.515197753906,391873.463119383,3005278.47938267,345.515197753906,255
172,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358602.703568083,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,10.1410799026489,216233.65625,31.6778221130371,108.183654785156,6826.0263671875,9075.533203125,591.692504882812,7,325.708862304688,358602.703568083,3064984.74144886,325.708862304688,255
173,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356791.652565291,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,173081.921875,33.8082313537598,38.774169921875,5119.52001953125,9159.6337890625,818.840637207031,4,327.700988769531,356791.652565291,3065189.21494908,327.700988769531,255
174,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373441.637590963,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,10.2147645950317,242195.5,47.3082427978516,141.410842895508,5119.52001953125,4316.76953125,742.765075683594,7,281.663421630859,373441.637590963,3035715.82041662,281.663421630859,255
175,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358719.545568263,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,51481.30078125,30.1676540374756,120.529708862305,1706.50659179688,8237.7177734375,134.164077758789,7,317.089080810547,358719.545568264,3064137.63694792,317.089080810547,255
176,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370958.745087135,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,8.89725208282471,130154.6796875,38.1348304748535,184.063369750977,3413.01318359375,6546.46435546875,2147.04443359375,4,275.515563964844,370958.745087135,3055608.17093853,275.515563964844,255
177,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394385.566123256,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,349520.46875,37.2393379211426,82.2348327636719,9385.7861328125,161.554946899414,120,7,298.878662109375,394385.566123256,3030224.24641057,298.878662109375,255
178,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393304.77762159,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,101556.171875,39.6740989685059,307.875,2559.76000976562,845.340148925781,150,4,297.697387695312,393304.77762159,3029990.56241031,297.697387695312,255
179,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385768.46860997,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,4.95137739181519,123161.71875,36.0859184265137,99.4623260498047,3413.01318359375,2473.86328125,806.101745605469,7,268.355377197266,385768.46860997,3031188.19291163,268.355377197266,255
180,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372740.585589882,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,28348.07421875,33.2235145568848,108.67170715332,853.253295898438,8239.5205078125,335.410186767578,10,288.678527832031,372740.585589882,3056017.11793898,288.678527832031,255
181,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400724.24463303,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,9.14507865905762,53917.26171875,31.5951099395752,238.079116821289,1706.50659179688,3430.11669921875,577.0615234375,4,320.734527587891,400724.24463303,2997479.27587408,320.734527587891,255
182,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356704.021065156,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,104699.296875,30.6764984130859,43.8308601379395,3413.01318359375,1020.44104003906,874.642822265625,7,276.520568847656,356704.021065156,3056922.64343998,276.520568847656,255
183,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400227.666132264,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,52845.38671875,30.9669990539551,176.729522705078,1706.50659179688,2857.72631835938,42.4264068603516,4,322.087890625,400227.666132264,2998560.06437527,322.087890625,255
184,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385768.46860997,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,11.5250091552734,29492.65625,34.5649490356445,333.434936523438,853.253295898438,1897.36657714844,360,4,268.484039306641,385768.46860997,3031772.40291227,268.484039306641,255
185,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371426.113087856,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,146563.09375,34.353946685791,24.8001937866211,4266.2666015625,8847.9658203125,335.410186767578,4,295.34130859375,371426.113087856,3058529.22094175,295.34130859375,255
186,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379050.053599611,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,3.11476182937622,33483.80078125,39.2425117492676,75.7453460693359,853.253295898438,3181.98046875,60,4,252.0712890625,379050.053599611,3032853.19141346,252.0712890625,255
187,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385710.04760988,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,7.67931842803955,54749.6171875,32.0828628540039,85.3013229370117,1706.50659179688,882.326477050781,258.069763183594,4,275.357269287109,385710.04760988,3032911.61241353,275.357269287109,255
188,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372244.007089117,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,8.61121845245361,75568.40625,44.2825164794922,100.619659423828,1706.50659179688,9153.7373046875,42.4264068603516,6,297.632141113281,372244.007089117,3058091.06344126,297.632141113281,255
189,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383577.681106592,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,69001.65625,40.4344520568848,104.24560546875,1706.50659179688,2537.9716796875,390,4,255.770462036133,383577.681106592,3032356.61291292,255.770462036133,255
190,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391347.674118572,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,9.62364196777344,59162.74609375,34.6689224243164,240.738800048828,1706.50659179688,827.586853027344,735.459045410156,4,328.24755859375,391347.674118572,2991812.43886784,328.24755859375,255
191,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377092.950096593,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,77808.453125,30.3967761993408,293.198608398438,2559.76000976562,9616.158203125,1465.09375,4,263.450866699219,377092.950096593,3026689.77590668,263.450866699219,255
192,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390880.306117852,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,6.94101715087891,30074.2109375,35.2465209960938,163.101348876953,853.253295898438,1360.29406738281,295.465728759766,4,330.173400878906,390880.306117852,2992133.7543682,330.173400878906,255
193,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375165.057093621,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,26060.494140625,30.5425052642822,246.037506103516,853.253295898438,8010.89892578125,381.837677001953,4,284.778717041016,375165.057093621,3051840.01643438,284.778717041016,255
194,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397394.247627895,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,7.19052839279175,65884.875,38.608039855957,162.536071777344,1706.50659179688,1015.13543701172,993.629699707031,7,285.989318847656,397394.247627895,3026981.880907,285.989318847656,255
195,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377443.476097134,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,8.83761692047119,70107.6328125,41.0825462341309,343.166076660156,1706.50659179688,8703.3095703125,1484.92419433594,4,300.453491210938,377443.476097134,3051401.8589339,300.453491210938,255
196,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403732.926137669,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,10.045672416687,161947.984375,31.633430480957,325.757965087891,5119.52001953125,4990.921875,240,4,271.749877929688,403732.926137669,3027887.40640799,271.749877929688,255
197,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369702.693585198,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,1025976.375,30.0607204437256,203.532348632812,34130.1328125,4100.46337890625,120,7,251.10661315918,369702.693585198,3052774.75243541,251.10661315918,255
198,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385534.784609609,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,6.44796085357666,27601.58984375,32.3486480712891,72.2995758056641,853.253295898438,6117.94091796875,1991.10510253906,4,272.85546875,385534.78460961,3027215.56490725,272.85546875,255
199,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391815.042119293,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,31595.759765625,37.0297546386719,294.820556640625,853.253295898438,3560.91259765625,241.867736816406,4,291.717193603516,391815.042119293,3027273.98590732,291.717193603516,255
200,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389741.096616095,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,146790.359375,34.4072151184082,271.432098388672,4266.2666015625,3523.69116210938,42.4264068603516,4,337.442749023438,389741.096616095,2994032.43687029,337.442749023438,255
201,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372740.585589882,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,345008.3125,40.4344520568848,357.985412597656,8532.533203125,7296.4169921875,823.771850585938,4,275.949462890625,372740.585589882,3053797.11993653,275.949462890625,255
202,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380685.841602133,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,28167.083984375,33.0113983154297,54.1113586425781,853.253295898438,7275.23193359375,436.806579589844,4,256.455627441406,380685.841602133,3028121.09040825,256.455627441406,255
203,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394969.776124157,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,7.64721822738647,27134.927734375,31.8017253875732,159.814193725586,853.253295898438,684.7626953125,785.175109863281,7,293.681793212891,394969.776124157,3028383.98490854,293.681793212891,255
204,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387667.151112897,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,9.42266273498535,246613.859375,41.2896766662598,192.952758789062,5972.77294921875,3202.13989257812,577.0615234375,7,282.860931396484,387667.151112897,3029523.1944098,282.860931396484,255
205,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359537.439569525,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,31787.271484375,37.2542037963867,71.9728393554688,853.253295898438,617.737854003906,684.105285644531,4,264.912017822266,359537.439569525,3054410.54043721,264.912017822266,255
206,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386323.468110826,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,9.52202129364014,140222.265625,41.0845947265625,31.3495826721191,3413.01318359375,3669.94555664062,391.152130126953,4,274.204467773438,386323.468110826,3029581.61540986,274.204467773438,255
207,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372331.638589252,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,8.46524810791016,181126.90625,35.3796653747559,117.645973205566,5119.52001953125,7103.16162109375,1369.525390625,7,276.448608398438,372331.638589252,3054322.90893711,276.448608398438,255
208,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351183.236556643,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,6.50443410873413,27578.369140625,32.3214340209961,30.0332794189453,853.253295898438,8379.2421875,1591.13171386719,4,295.751708984375,351183.236556643,3047896.59893003,295.751708984375,255
209,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375924.530094792,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,29308.15234375,34.3487129211426,247.932098388672,853.253295898438,6236.1044921875,617.737854003906,4,290.768188476562,375924.530094792,3049444.75543174,290.768188476562,255
210,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402915.032136408,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,114303.109375,33.4903793334961,216.054626464844,3413.01318359375,2220.20288085938,1083.74353027344,7,246.636779785156,402915.032136408,3023651.88390333,246.636779785156,255
211,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400607.40263285,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,8.17268657684326,106141.421875,41.4653816223145,81.085075378418,2559.76000976562,60,270,7,259.044281005859,400607.40263285,3023710.30490339,259.044281005859,255
212,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398358.194129382,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,8.25391292572021,26991.328125,31.633430480957,325.757965087891,853.253295898438,874.642822265625,577.0615234375,4,270.791564941406,398358.194129382,3023739.51540343,270.791564941406,255
213,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394473.197623391,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,829096.375,37.372631072998,69.3312377929688,22184.5859375,4765.84716796875,3127.05932617188,4,283.439483642578,394473.197623392,3023067.67390269,283.439483642578,255
214,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390617.411617446,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,30998.22265625,36.3294486999512,238.807525634766,853.253295898438,7491.6552734375,1402.64038085938,4,290.403045654297,390617.411617446,3023155.30540278,290.403045654297,255
215,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391435.305618707,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,9.60411167144775,819121.9375,35.5555000305176,246.350982666016,23037.83984375,7181.5390625,1932.14904785156,4,289.188201904297,391435.305618707,3022921.62140252,289.188201904297,255
216,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393012.672621139,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,9.23329544067383,140485.265625,41.1616554260254,186.464080810547,3413.01318359375,4476.4384765625,1421.44299316406,7,286.138366699219,393012.672621139,3025112.40890494,286.138366699219,255
217,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351300.078556823,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,7.75964879989624,82537.609375,32.2442779541016,85.7205352783203,2559.76000976562,7100.4365234375,416.773315429688,4,294.185485839844,351300.078556823,3049736.86043206,294.185485839844,255
218,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375632.425094341,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,129572.8125,30.3714752197266,9.66867065429688,4266.2666015625,7331.85498046875,276.586334228516,4,288.191650390625,375632.425094341,3050846.85943328,288.191650390625,255
219,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361552.964072632,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,68913.859375,40.3830032348633,253.935821533203,1706.50659179688,1653.26940917969,1544.34448242188,4,265.101318359375,361552.964072632,3050846.85943328,265.101318359375,255
220,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384249.522607628,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,6.45825052261353,207107,48.5452537536621,226.531600952148,4266.2666015625,8418.248046875,120,4,271.285949707031,384249.522607628,3025316.88240516,271.285949707031,255
221,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382759.787105331,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,670083.5625,46.1957550048828,279.926239013672,14505.306640625,8754.4501953125,930,4,264.990539550781,382759.787105331,3025608.98740549,264.990539550781,255
222,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397686.352628346,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,6.85552024841309,66146.484375,38.7613410949707,305.892669677734,1706.50659179688,1290.34887695312,371.079498291016,4,278.994079589844,397686.352628346,3025462.93490532,278.994079589844,255
223,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398124.510129021,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,2273199.25,36.4952774047852,291.37060546875,62287.4921875,1171.53735351562,234.307495117188,4,270.841186523438,398124.510129021,3016582.94289554,270.841186523438,255
224,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357346.652066147,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,58902.359375,34.5163383483887,141.061798095703,1706.50659179688,8118.0361328125,1092.01647949219,4,294.524963378906,357346.652066147,3044917.12792675,294.524963378906,255
225,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384191.101607538,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,68214.515625,39.9731941223145,220.030258178711,1706.50659179688,8973.76171875,256.320098876953,4,309.484985351562,384191.101607538,3016407.67989535,309.484985351562,255
226,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398241.352129202,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,10.0519618988037,779394.8125,41.5199546813965,240.461212158203,18771.572265625,917.823486328125,210,4,266.720581054688,398241.352129202,3016845.83739583,266.720581054688,255
227,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397014.51112731,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,14.1331987380981,23691604,35.0141258239746,166.218399047852,676629.875,468.614990234375,0,4,281.875183105469,397014.51112731,3016699.78489567,281.875183105469,255
228,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402155.559135237,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,7.1947226524353,131457.390625,51.3553581237793,345.535827636719,2559.76000976562,2763.421875,84.8528137207031,4,224.212295532227,402155.559135237,3016758.20589574,224.212295532227,255
229,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397160.563627535,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,7.59459638595581,76265.1328125,44.6907920837402,182.231170654297,1706.50659179688,1110.40539550781,84.8528137207031,4,287.6923828125,397160.563627535,3015969.52239487,287.6923828125,255
230,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384483.206607988,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,187365.578125,43.9179267883301,222.838912963867,4266.2666015625,8398.392578125,708.025390625,7,313.927368164062,384483.206607988,3044683.4439265,313.927368164062,255
231,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396868.458627085,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,208366.296875,40.7003593444824,180.285049438477,5119.52001953125,806.101745605469,60,4,289.636108398438,396868.458627085,3016086.364395,289.636108398438,255
232,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355535.601063354,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,124817.875,36.5711669921875,11.309928894043,3413.01318359375,8022.57470703125,607.453735351562,4,293.224853515625,355535.601063354,3045793.44292772,293.224853515625,255
233,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377209.792096773,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,7.13005924224854,206525.25,48.4088935852051,5.66728210449219,4266.2666015625,4864.90478515625,721.248901367188,4,296.644775390625,377209.792096773,3045997.91642794,296.644775390625,255
234,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377998.475597989,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,8.39808368682861,81753.734375,31.938045501709,351.313659667969,2559.76000976562,5431.32568359375,351.140991210938,4,299.244415283203,377998.475597989,3046056.33742801,299.244415283203,255
235,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385943.73161024,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,31965.822265625,37.4634628295898,249.743530273438,853.253295898438,8477.322265625,283.019439697266,4,297.462677001953,385943.73161024,3018277.15189741,297.462677001953,255
236,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389857.938616275,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,7.3334436416626,35280.52734375,41.3482475280762,339.802673339844,853.253295898438,4923.84033203125,700.357055664062,4,299.813568115234,389857.938616275,3018277.15189741,299.813568115234,255
237,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391902.673619428,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,171052.8125,33.4118843078613,337.09423828125,5119.52001953125,3069.10400390625,421.070037841797,4,293.096435546875,391902.673619428,3018043.46789715,293.096435546875,255
238,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394064.250622761,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,159126.265625,37.2987174987793,297.428741455078,4266.2666015625,1083.74353027344,424.264068603516,4,289.871643066406,394064.250622761,3017254.78439628,289.871643066406,255
239,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368329.800083081,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,67417.390625,39.5060844421387,189.560089111328,1706.50659179688,295.465728759766,342.052642822266,7,279.738647460938,368329.800083081,3045472.12742736,279.738647460938,255
240,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379634.263600512,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,169628.0625,33.1335868835449,62.2589569091797,5119.52001953125,6303.21337890625,150,4,303.726837158203,379634.263600512,3045647.39042756,303.726837158203,255
241,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389507.412615735,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,6.02315998077393,66607.5546875,39.0315246582031,212.935119628906,1706.50659179688,4952.544921875,804.984436035156,4,302.372009277344,389507.412615735,3017605.31039667,302.372009277344,255
242,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364532.435077226,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,64000.74609375,37.5039558410645,266.483459472656,1706.50659179688,2751.181640625,720.624755859375,4,281.885192871094,364532.435077226,3045676.60092759,281.885192871094,255
243,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404959.767139561,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,311997.09375,33.2414436340332,343.694915771484,9385.7861328125,4165.2490234375,690,4,203.749786376953,404959.767139561,3017459.25789651,203.749786376953,255
244,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380014.000101097,,landslide_positive,G:\Geospatial skills\02_Landslide mapping\dataset output from this project\landslide_positive.gpkg|layername=landslide_positive,,37324.125,43.7433128356934,295.419281005859,853.253295898438,7352.02001953125,324.499633789062,7,307.490966796875,380014.000101097,3046757.38942878,307.490966796875,255
